подав:ать / под:ать р:уку чему,"に握手の手を差し出す　　
援助の手を差し延べる",ru-passport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
под:арок под:арка,プレゼント　贈り物,ru-passport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
подб:егать подбеж:ать (подбег:у подб:ежишь побдег:и),駆け寄る　駆け込む,ru-passport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
подбир:ать подобр:ать(подбер:у подберёшь подобр:ал подобрал:а 被形過 под:обранный),"拾う　拾い集める
（合うもの・必要なものを）選ぶ　選び出す",ru-passport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
подбор:одок подбор:одка,あご,ru-passport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
подв:ал,地下　地下室,ru-passport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
подверг:ать подв:ергнуть (подв:ергну подв:ергнешь подв:ерг подв:ергла 被形過 подв:ергнутый),（чемуに）付す　さらす,ru-passport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
п:одвиг,偉業　英雄的（犠牲的）行為,ru-passport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
подвод:ить(подвож:у подв:одишь) подвест:и(подвед:у подведёшь подвёл подвел:а 被形過 подведённый),"（近くまで）連れて行く　導く
（車などを）寄せる
（土台・根拠などを）置く
（口）いっぱい　くわせる　困った目に合わせる",ru-passport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
подвод:ить / подвест:и ит:оги,総決算・総括する,ru-passport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
подв:одный,水中の,ru-passport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
подгот:авливать / подготовл:ять подгот:овить (подгот:овлю подгот:овишь 被形過 подгот:овленный),"(к чемуに向けて)準備をする　準備をさせる　備える
養成する　　
/　その形容詞",ru-passport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
подгот:овка,"(к чемуに向けて)準備　備え　
養成
（習得）知識　技能",ru-passport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
п:одданство,国籍,ru-passport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
подд:ерживать поддерж:ать (подд:ержу подд:ержишь 被形過 подд:ержанный),"支える
支えになる　助ける
支持する
維持する　絶やさない",ru-passport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
подд:ержка,支え　支持,ru-passport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
подз:емный,地下の,ru-passport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
п:одлинный (п:одлинен п:одлинна),"本物の　元の
（長尾）本当の　真の",ru-passport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
подним:ать подн:ять (подним:у подн:имешь подним:и п:однял поднял:а 被形過 п:однятый),"拾い上げる　起こす
持ち上げる
上げる　挙げる
上昇・高揚させる
（騒音・騒ぎなどを）起こす",ru-passport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
подним:аться подн:яться,"上がる
立ち上がる
（太陽などが）昇る
飛び立つ　舞い上がる
上昇・高揚する
（騒音・騒動などが）起きる",ru-passport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
поднос:ить(поднош:у подн:осишь) поднест:и(поднес:у поднесёшь поднёс поднесл:а 被形過 поднесённый),"（к чемуへ）（手を持って）近づける
（花束などを）贈呈する",ru-passport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
под:обно,〜ちょうど〜のように,ru-passport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
под:обный (под:обен под:обна),"それと同じような　これに類した
（чемуに）似た　同様な",ru-passport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
и тому под:обное,など,ru-passport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
подожд:ать (подожд:у подождёшь подожд:и подожд:ал подождал:а),しばらく待つ,ru-passport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
подозрев:ать,(чтоに　в чёмに関して）疑いをかける,ru-passport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
подозр:ение,嫌疑　疑い,ru-passport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
подозр:ительный,疑わしい　怪しい,ru-passport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
подпис:ание,署名　サイン（すること）　調印,ru-passport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
подп:исывать подпис:ать (подпиш:у подп:ишешь подпиш:и 被形過 подп:исанный),(чтоに)署名・サインする　調印する,ru-passport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
подп:исываться подпис:аться,"（под чтоに）署名する
（на чтоの）購読予約をする",ru-passport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
п:одпись(ф),署名　サイン,ru-passport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
подп:ольный,地下・非合法の,ru-passport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
подраб:атывать подраб:отать,（口）アルバイトをする,ru-passport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
подраж:ать,（чемуを）まねる,ru-passport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
подр:обно,詳しく　詳細に,ru-passport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
подр:обный,詳細な　詳しい,ru-passport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
подр:обность,詳細,ru-passport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
подр:осток подр:остка,未成年　ジュニア,ru-passport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
подр:уга,"（女性同士の）友達　親友
女友達　ガールフレンド",ru-passport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
по-друг:ому,別のやり方で　別の形で,ru-passport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
подтвержд:ать подтверд:ить (被形過подтверждённый),"裏付ける
（事実・本当であると）言う",ru-passport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
под:ушка р生под:ушек,枕　クッション,ru-passport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
подх:од,"接近　接近経路
対し方　アプローチ",ru-passport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
подход:ить(подхож:у подх:одишь) подойт:и(подойд:у подойдёшь подойд:и подошёл подошл:а),"近づく　近寄る
（バス・汽車などが）やってくる　着く
（к чемуに）対する　接する
（普通IMP）合う　適している",ru-passport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
подход:ящий,適当な　ふさわしい,ru-passport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
подчёркивать подчеркн:уть(подчеркн:у подчеркнёшь 被形過 подчёркнутый),"（чтоに）アンダーライン・下線を引く
強調する　力説する",ru-passport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
подчин:ять подчин:ить (被形過 подчинённый),従わせる　服従させる　配下に置く,ru-passport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
подчин:яться подчин:иться,従う　服従する,ru-passport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
подъ:езд,"（建物の）玄関　車寄せ
（集合住宅の建物の）入り口",ru-passport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
подъезж:ать подъ:ехать,乗り付ける　(車などが）近づく,ru-passport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
подъём,"（発展）上昇　高揚
（精神的）高まり
上げること　昇ること
（Pも）上り坂",ru-passport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
п:оезд (р) поезд:а поезд:ов,列車　汽車,ru-passport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
по:ездка р生по:ездок,旅行,ru-passport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
по:есть (по:ем по:ешь по:ест поед:им поед:ите поед:ят по:ешь по:ел по:ела),"食事を済ませる
（чегоを）少し食べる",ru-passport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
по:ехать (по:еду по:едешь поезж:ай),（乗り物に乗って）出かける,ru-passport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
пож:алуй,（挿入語）たぶん・おそらく（〜かもしれない）,ru-passport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
пож:алуйста,"（命令形の後に添えて丁寧な依頼を表す）どうぞ　すみませんが
（同意）どうぞ
どういたしまして",ru-passport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
пож:ар / пож:арный,火災 /　その形容詞,ru-passport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
пожел:ание,（相手にいいことがあるようにという）願い・挨拶（の言葉）,ru-passport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
пожен:иться (рのみ пож:енимся пож:енитесь пож:енятся),（二人が）結婚する,ru-passport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
пож:ертвование,寄付,ru-passport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
пожил:ой,年配の　中高年・熟年の,ru-passport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
пожим:ать пож:ать(пожм:у пожмёшь пожм:и 被形過 пож:атый),(комуの)（手を）握りしめる,ru-passport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
позавчер:а,おととい,ru-passport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
позад:и,"後ろ（のほう）に　過去に
（чего）の後ろ（のほう）に",ru-passport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
позвол:ять позв:олить(позв:оль 被形過 позв:оленный),"許可する　許す　可能にさせる
（позв:ольте делатьの形で）させてください（許可を求める丁寧な言い方）",ru-passport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
поздн:ее,後で　後から,ru-passport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
п:оздний,遅い,ru-passport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
п:оздно,"（述語）遅い　
遅く",ru-passport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
поздрав:ительный,お祝いの,ru-passport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
поздравл:ение,お祝いの言葉　祝辞,ru-passport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
поздравл:ять поздр:авить (поздр:авлю поздр:авишь 被形過 поздр:авленный),(чтоに с чемの)お祝いを言う,ru-passport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
п:озже,"比較級
後で",ru-passport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
поз:иция,"立場　見地
ポジション　位置　配置",ru-passport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
позн:ание,"認識
（P）知識",ru-passport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
поз:ор / поз:орный,恥　不名誉　/ その形容詞,ru-passport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
п:оиск,"検索
（P）探索　捜索",ru-passport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(по)по:ить (по:ю п:оишь / по:ишь 被形過・完 (на)п:оенный),（чтоに чемを）飲ませる,ru-passport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
пойт:и (пойд:у пойдёшь пойд:и пошёл пошл:а пошл:о пошл:и),"（歩いて）出かける　歩き出す
（雨・雪が）降り出す
（交通機関・道などが）行く　通じる
（口）（活動・時間的区切りなどが）始まる",ru-passport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Пошл:и!,（口）行こう！　出かけるぞ！,ru-passport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Я пошёл,（口）私は行きますので（これで失礼します）,ru-passport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
пок:а,"今の所（まだ・しばらくは）
（接）している間に
（пока не）するまで
（口）じゃあ　また",ru-passport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
пок:азывать показ:ать (покаж:у пок:ажешь покаж:и 被形過 пок:азанный),"見せる　
（説明して）教える　やってみせる
上演・上映してみせる
（на чтоの方を）指し示す
（感情・結果・事実などを）表に出す　示す
（時計・計器類などが）示す",ru-passport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
пок:азываться показ:аться,姿を見せる　現れる,ru-passport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
покид:ать пок:инуть (пок:ину пок:инешь 被形過 покинутый),"見捨てる　棄てる
（住んでいたところを）後にする　離れる",ru-passport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
покл:он,お辞儀　（よろしくという）挨拶,ru-passport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
покл:онник / покл:онница,崇拝者　ファン,ru-passport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
пок:ой,静止　安静,ru-passport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
оставл:ять / ост:авить в пок:ое,そっとしておく,ru-passport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
пок:ойник,故人,ru-passport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
пок:ойный,亡くなった,ru-passport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
покол:ение,世代　ジェネレーション,ru-passport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
пок:ончить (被形過 пок:оченный),（с чёмに）ケリをつける　無くする,ru-passport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
пок:ончить с соб:ой,自殺する,ru-passport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
покрыв:ать покр:ыть (покр:ою покр:оешь покр:ой 被形過 покр:оенный),"覆う　かぶせる
（支出などを）カバーする",ru-passport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
покуп:ать куп:ить (купл:ю к:упишь 被形過 к:упленный),買う,ru-passport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
покуп:атель (ф)покуп:ательница,買い物客　買い手,ru-passport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
пок:упка,買い物,ru-passport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
покур:ить (покур:ю пок:уришь),（タバコを）一服吸う,ru-passport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
пол (п:олу / п:ола д:о полу / до п:ола в / на пол:у (р) пол:ы) / полов:ой,床 /　その形容詞,ru-passport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
пол (р) п:олы пол:ов / полов:ой,性　/　その形容詞,ru-passport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
с:ильный / сл:абый пол,男性　/　女性,ru-passport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
пол....,（名詞の生格にそえて）半・半分の意,ru-passport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
полаг:аться полож:иться (полож:усь пол:ожишься),"（на чтоを）当てにする
（imp 無人称）することになっている　（否定で）してはいけないことになっている",ru-passport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
полг:ода (полг:ода полг:оду полг:ода полг:одом полг:оде),半年,ru-passport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
п:олдень(м) ( 与 п:олдню / к пол:удню с пол:уднем п:олдне / пол:удне),正午　真昼,ru-passport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
п:оле,"野原
畑　耕地
（P）（本・ノートなどの）余白
（活動の）場",ru-passport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
полев:ой,野の　畑の,ru-passport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
пол:езно,（述語）体に良い　ためになる,ru-passport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
пол:езный (пол:езен пол:езна),有益な　ためになる　体に良い,ru-passport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
полёт,飛行,ru-passport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
полет:еть,飛び立つ,ru-passport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
п:олзать,はう　はい回る,ru-passport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ползт:и (полз:у ползёшь полз ползл:а),はって進む,ru-passport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
полив:ать пол:ить (поль:ю польёшь пол:ей п:олил / пол:ил полил:а п:олило / пол:ило),（чтоに　чем水などを）かける,ru-passport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
поликл:иника,（総合）診療所,ru-passport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
пол:итика / полит:ичексий,政治　/　その形容詞,ru-passport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
пол:иция,警察,ru-passport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
полиц:ейский,"警察の　
警察官（男）",ru-passport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
полк (полк:а в полк:у (р)полк:и),連隊　部隊,ru-passport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
п:олка р生п:олок,"棚
（寝台車の）ベッド　段",ru-passport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
полк:овник,（軍隊・警察の）大佐,ru-passport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
п:олностью,完全に　全て（残らず）,ru-passport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
п:олночь (前置詞+ пол:уночи 造пол:уночью),真夜中（の１２時）,ru-passport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
п:олный (п:олон полн:а полн:о / п:олно),"（чего（量） / чем　で）一杯の　溢れた　（食べ物につき）大盛りの
完全（無欠）な
太った　ふっくらした",ru-passport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
полов:ина,"半分
（時刻表現で）半",ru-passport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
полож:ение,"位置　姿勢
地位　（置かれている）立場
状況　情勢　状態
（学説・論文などの）基本思想　命題",ru-passport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
во:енное / чрезвыч:айное,戒厳令 /　非常事態,ru-passport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
пол:ожено,（述語）することになっている,ru-passport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
полож:ительный (полож:ителен полож:ительна),"肯定的な　好ましい　積極的な
正の　プラスの",ru-passport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
полос:а (р)п:олосы пол:ос полос:ам,"縞　縞模様
（帯状の）細長い片
地帯",ru-passport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
пол:оска,（細い）縞模様,ru-passport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
полот:енце р生 полот:енец,タオル,ru-passport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
полотн:о (р)пол:отна пол:отен пол:отнам,（平織りの）布　布地　画布,ru-passport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
бл:едный как полотн:о,（顔色が）血の気がない　真っ青だ,ru-passport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"полтор:а , полтор:ы (女性名詞が関係する時）（主=対で単数生格пол:утора　それ以外は複数の該当格になる）",一つ半,ru-passport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
полу...,（前綴）半...,ru-passport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
полу:остров,半島,ru-passport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
получ:ать получ:ить (получ:у пол:учишь 被形過 пол:ученный),"受け取る　貰う
得る　取得する
受ける　
/　その名詞",ru-passport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
получ:аться(三人称のみ получ:ается получ:аются) получ:иться (三人称のみ пол:учится пол:учатся),（結果として）得られる　起きる,ru-passport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
полчас:а (полчас:а / получ:аса получ:асу 対=主 造 получ:асом о получ:асе),３０分,ru-passport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
п:ольза,効用　益,ru-passport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
в н:ашу / его .... п:ользу,我々 / 彼...に有利に,ru-passport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
п:ользоваться (п:ользуюсь п:ользуешься),"（чемを）用いる　使用する　使う
（чемを）有する　享有する
/　その名詞",ru-passport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
полюб:ить,好きになる　愛するようになる,ru-passport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
п:олюс / пол:ярный,極　/　その形容詞,ru-passport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
пол:яна,森の中の草地（空間）,ru-passport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
пом:ада,口紅　リップクリーム,ru-passport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
пом:еньше,もう少し少なく　/　もう少し小さい,ru-passport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
помеш:ать помест:ить (помещ:у помест:ишь 被形過 помещённый),"（一定の場所に）収める　置く　預ける
入学・入院させる
掲載する　載せる",ru-passport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
помещ:аться помест:иться,収まる　入る,ru-passport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
помещ:ение,（建物内部の）部屋　スペース,ru-passport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
пом:ещик,（帝政ロシアの）領主　地主,ru-passport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
помид:ор,トマト,ru-passport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
п:омнить,覚えている,ru-passport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
помог:ать пом:очь (помо:гу пом:ожешь помо:ги пом:ог помогл:а помогл:о помогл:и),"（комуの　в чём / делатьを）手伝う　助ける　援助する
（комуに）役に立つ　効果がある",ru-passport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
по-м:оему,（挿入語）私の考えでは,ru-passport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
помолч:ать,（しばらく）黙る,ru-passport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
пом:ощиник (ф)пом:ощиница,"助けてくれる人　助手
（職名で）〜補佐",ru-passport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
п:омощь(ф),（комуを）助けること　助け　援助,ru-passport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ок:азывать / оказ:ать п:омощь,（комуを）助ける　援助する,ru-passport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
п:ервая п:омощь,応急手当,ru-passport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ск:орая п:омощь,救急車,ru-passport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
пон:адобиться (пон:адоблюсь),必要になる,ru-passport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
пониж:ать пон:изить (пон:ижу пон:изишь 被形過 пон:иженный) пониж:ение,（質・水準・地位などを）下げる　落とす　/　その名詞,ru-passport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
пониж:аться пон:изиться,下がる,ru-passport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
поним:ание,"理解
解釈",ru-passport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
поним:ать пон:ять (пойм:у поймёшь пойм:и п:онял понял:а 被形過 п:онятый),理解する　わかる,ru-passport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
по-н:овому,新しいやり方で　新しく,ru-passport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
пон:ятие,概念,ru-passport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
им:еть пон:ятие / не им:еть пон:ятия,（口）（о чёмのことが）わかる/わからない,ru-passport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
пон:ятно,"わかりやすく
（述語）わかる　明白だ",ru-passport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
пон:ятный (пон:ятен пон:ятна),わかりやすい　理解できる,ru-passport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
попад:ать поп:асть (попад:у попадёшь попад:и поп:ал),"(в чтоに чемが）当たる　命中する
（ある場所に）現れる　行き当たる
（ある状態に）陥る",ru-passport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
что / кто / где / куд:а / как поп:ало,（口）何でも/誰でも/どこでも/行く先/やり方構わず/,ru-passport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
попад:аться поп:асться,出くわす（出くわす相手が主語）,ru-passport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
поперёк чего,を横切って　横の方向に,ru-passport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
вдоль и поперёк,縦横に　詳細に,ru-passport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
попр:авка р生попр:авок,訂正　直し,ru-passport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
поправл:ять попр:авить (попр:авлю попр:авишь 被形過 попр:авленный),直す　訂正する,ru-passport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
поправл:яться попр:авиться,"病気が治る　回復する
体重が増える",ru-passport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
по-пр:ежнему,相変わらず,ru-passport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
попул:ярность,人気,ru-passport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
попул:ярный (попул:ярен попул:ярна),"人気のある
ポピュラーな
（皆に）わかりやすい　一般向けの",ru-passport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
поп:ытка р生поп:ыток,試み,ru-passport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
